LOCUS_TAG,p_vals,GENE
KP0228_00265,0.16085817228955124,yhfQ CDS
KP0228_00267,0.16085817228955124,yfiZ CDS
KP0228_00268,0.16085817228955124,yusV CDS
KP0228_00269,0.16085817228955124,fhuA 1 CDS
KP0228_00271,0.16085817228955124,ssuC 1 CDS
KP0228_00272,0.16085817228955124,hypothetical protein CDS
KP0228_00273,0.16085817228955124,ssuA 1 CDS
KP0228_00275,0.16085817228955124,msuD 1 CDS
KP0228_00276,0.16085817228955124,gltC 1 CDS
KP0228_00278,0.16085817228955124,glpE 1 CDS
KP0228_00279,0.16085817228955124,yfiH 1 CDS
KP0228_00281,0.16085817228955124,mhpE CDS
KP0228_00283,0.16085817228955124,mhpD CDS
KP0228_00285,0.16085817228955124,mhpB CDS
KP0228_00286,0.16085817228955124,mhpA CDS
KP0228_00287,0.16085817228955124,kdgR 1 CDS
KP0228_00288,0.16085817228955124,fecB 1 CDS
KP0228_00291,0.16085817228955124,modA 1 CDS
KP0228_00292,0.16085817228955124,ydiB 1 CDS
KP0228_00294,0.16085817228955124,hpd CDS
KP0228_00296,0.16085817228955124,hypothetical protein CDS
KP0228_00299,0.16085817228955124,ynhG CDS
KP0228_00300,0.16085817228955124,sufE CDS
KP0228_00301,0.16085817228955124,sufS CDS
KP0228_00302,0.16085817228955124,sufD CDS
KP0228_00309,0.16085817228955124,lldD 1 CDS
KP0228_00310,0.16085817228955124,cnrA CDS
KP0228_00311,0.16085817228955124,mdtN 1 CDS
KP0228_00312,0.16085817228955124,icaR CDS
KP0228_00313,0.16085817228955124,hypothetical protein CDS
KP0228_00314,0.16085817228955124,cysL CDS
KP0228_00315,0.16085817228955124,hmuT 1 CDS
KP0228_00316,0.16085817228955124,hmuU 1 CDS
KP0228_00318,0.16085817228955124,mdtH 1 CDS
KP0228_00388,0.16085817228955124,cmpC 2 CDS
KP0228_00444,0.16085817228955124,hypothetical protein CDS
KP0228_00453,0.16085817228955124,pckA 1 CDS
KP0228_00455,0.16085817228955124,livF 1 CDS
KP0228_00456,0.16085817228955124,glnQ 3 CDS
KP0228_00458,0.16085817228955124,livH 2 CDS
KP0228_00459,0.16085817228955124,livJ 1 CDS
KP0228_00460,0.16085817228955124,tdcE CDS
KP0228_00461,0.16085817228955124,tdcD CDS
KP0228_00462,0.16085817228955124,tdcC CDS
KP0228_00463,0.16085817228955124,tdcB CDS
KP0228_00466,0.16085817228955124,hypothetical protein CDS
KP0228_00467,0.16085817228955124,hypothetical protein CDS
KP0228_00471,0.16085817228955124,hypothetical protein CDS
KP0228_00472,0.16085817228955124,treA CDS
KP0228_00477,0.16085817228955124,dadX CDS
KP0228_00480,0.16085817228955124,fadR 1 CDS
KP0228_00484,0.16085817228955124,hypothetical protein CDS
KP0228_00491,0.16085817228955124,fadD CDS
KP0228_00492,0.16085817228955124,slp CDS
KP0228_00494,0.16085817228955124,dinG 1 CDS
KP0228_00496,0.16085817228955124,hypothetical protein CDS
KP0228_00498,0.16085817228955124,nudL CDS
KP0228_00501,0.16085817228955124,corC 1 CDS
KP0228_00508,0.16085817228955124,ftsI 1 CDS
KP0228_00510,0.16085817228955124,hypothetical protein CDS
KP0228_00516,0.16085817228955124,proQ CDS
KP0228_00519,0.16085817228955124,pqiB 1 CDS
KP0228_00520,0.16085817228955124,rsmF CDS
KP0228_00523,0.16085817228955124,pphA 1 CDS
KP0228_00526,0.16085817228955124,hypothetical protein CDS
KP0228_00527,0.16085817228955124,yebZ CDS
KP0228_00528,0.16085817228955124,pcoC 1 CDS
KP0228_00530,0.16085817228955124,exoX CDS
KP0228_00531,0.16085817228955124,ptrB CDS
KP0228_00538,0.16085817228955124,hexR 1 CDS
KP0228_00542,0.16085817228955124,znuA CDS
KP0228_00547,0.16085817228955124,ruvC CDS
KP0228_00552,0.16085817228955124,hypothetical protein CDS
KP0228_00554,0.16085817228955124,cmoA CDS
KP0228_00556,0.16085817228955124,cutC 1 CDS
KP0228_00557,0.16085817228955124,hypothetical protein CDS
KP0228_00559,0.16085817228955124,yesR CDS
KP0228_00560,0.16085817228955124,uidB 1 CDS
KP0228_00575,0.16085817228955124,hypothetical protein CDS
KP0228_00585,0.16085817228955124,artM 1 CDS
KP0228_00587,0.16085817228955124,dcyD CDS
KP0228_00588,0.16085817228955124,fliY 3 CDS
KP0228_00589,0.16085817228955124,amyA CDS
KP0228_00595,0.16085817228955124,yedI CDS
KP0228_00597,0.16085817228955124,vsr CDS
KP0228_00598,0.16085817228955124,dcm 1 CDS
KP0228_00600,0.16085817228955124,yedR CDS
KP0228_00601,0.16085817228955124,ompN 1 CDS
KP0228_00607,0.16085817228955124,hypothetical protein CDS
KP0228_00701,0.16085817228955124,pmrD CDS
KP0228_00733,0.16085817228955124,yeaP 1 CDS
KP0228_00736,0.16085817228955124,gcvA 2 CDS
KP0228_00737,0.16085817228955124,hypothetical protein CDS
KP0228_00741,0.16085817228955124,hypothetical protein CDS
KP0228_00742,0.16085817228955124,yhjE 1 CDS
KP0228_00770,0.16085817228955124,hisI CDS
KP0228_00781,0.16085817228955124,wbgU 1 CDS
KP0228_00786,0.16085817228955124,wbgU 2 CDS
KP0228_00792,0.16085817228955124,gnd CDS
KP0228_00803,0.16085817228955124,hypothetical protein CDS
KP0228_00806,0.16085817228955124,alkA CDS
KP0228_00807,0.16085817228955124,dnaK 1 CDS
KP0228_00808,0.16085817228955124,walK CDS
KP0228_00811,0.16085817228955124,hypothetical protein CDS
KP0228_00812,0.16085817228955124,dctA 1 CDS
KP0228_00813,0.16085817228955124,mdtA CDS
KP0228_00817,0.16085817228955124,baeS CDS
KP0228_00820,0.16085817228955124,yegS CDS
KP0228_00823,0.16085817228955124,ddpC 2 CDS
KP0228_00824,0.16085817228955124,ddpB CDS
KP0228_00826,0.16085817228955124,gci CDS
KP0228_00828,0.16085817228955124,csbX 1 CDS
KP0228_00831,0.16085817228955124,lsrR 1 CDS
KP0228_00837,0.16085817228955124,thiD CDS
KP0228_00838,0.16085817228955124,thiM CDS
KP0228_00840,0.16085817228955124,oxyR 2 CDS
KP0228_00842,0.16085817228955124,adeQ CDS
KP0228_00843,0.16085817228955124,dmlR 4 CDS
KP0228_00844,0.16085817228955124,rcnB 1 CDS
KP0228_00853,0.16085817228955124,yehX CDS
KP0228_00855,0.16085817228955124,yehZ CDS
KP0228_00857,0.16085817228955124,dld CDS
KP0228_00858,0.16085817228955124,pat CDS
KP0228_00859,0.16085817228955124,pbpG CDS
KP0228_00862,0.16085817228955124,oprM 1 CDS
KP0228_00864,0.16085817228955124,bglF 1 CDS
KP0228_00865,0.16085817228955124,bglG CDS
KP0228_00872,0.16085817228955124,mglC CDS
KP0228_00873,0.16085817228955124,mglA 1 CDS
KP0228_00878,0.16085817228955124,yeiG CDS
KP0228_00880,0.16085817228955124,lysP CDS
KP0228_00881,0.16085817228955124,cmpR 1 CDS
KP0228_00882,0.16085817228955124,hypothetical protein CDS
KP0228_00883,0.16085817228955124,nfo CDS
KP0228_00889,0.16085817228955124,yeiP CDS
KP0228_00891,0.16085817228955124,por 1 CDS
KP0228_00892,0.16085817228955124,yeiR CDS
KP0228_00893,0.16085817228955124,lpxT CDS
KP0228_00896,0.16085817228955124,appA 2 CDS
KP0228_00901,0.16085817228955124,bcr 1 CDS
KP0228_00904,0.16085817228955124,rplY CDS
KP0228_00905,0.16085817228955124,allS 1 CDS
KP0228_00926,0.16085817228955124,gyrA CDS
KP0228_00933,0.16085817228955124,glpA CDS
KP0228_00963,0.16085817228955124,nuoC CDS
KP0228_01012,0.16085817228955124,fadL CDS
KP0228_01035,0.16085817228955124,hypothetical protein CDS
KP0228_01066,0.16085817228955124,hypothetical protein CDS
KP0228_01073,0.16085817228955124,mdh 1 CDS
KP0228_01081,0.16085817228955124,pduV 1 CDS
KP0228_01095,0.16085817228955124,hypothetical protein CDS
KP0228_01189,0.16085817228955124,ratA CDS
KP0228_01190,0.16085817228955124,pasI CDS
KP0228_01191,0.16085817228955124,bamE CDS
KP0228_01192,0.16085817228955124,recN CDS
KP0228_01194,0.16085817228955124,grpE CDS
KP0228_01200,0.16085817228955124,trmD CDS
KP0228_01202,0.16085817228955124,hypothetical protein CDS
KP0228_01203,0.16085817228955124,hypothetical protein CDS
KP0228_01204,0.16085817228955124,Outer membrane protein Omp38 CDS
KP0228_01205,0.16085817228955124,yfiN CDS
KP0228_01209,0.16085817228955124,6-deoxy-6-sulfogluconolactonase CDS
KP0228_01214,0.16085817228955124,yfiH 2 CDS
KP0228_01220,0.16085817228955124,kgtP 2 CDS
KP0228_01222,0.16085817228955124,pssA CDS
KP0228_01230,0.16085817228955124,yfiC CDS
KP0228_01231,0.16085817228955124,nadB CDS
KP0228_01240,0.16085817228955124,era CDS
KP0228_01273,0.16085817228955124,hscA CDS
KP0228_01333,0.16085817228955124,hypothetical protein CDS
KP0228_01338,0.16085817228955124,bepE CDS
KP0228_01339,0.16085817228955124,nsrR 1 CDS
KP0228_01341,0.16085817228955124,gbuA CDS
KP0228_01342,0.16085817228955124,hypothetical protein CDS
KP0228_01343,0.16085817228955124,efe 1 CDS
KP0228_01344,0.16085817228955124,fliY 4 CDS
KP0228_01345,0.16085817228955124,tcyC CDS
KP0228_01346,0.16085817228955124,novR CDS
KP0228_01347,0.16085817228955124,ghrA 1 CDS
KP0228_01348,0.16085817228955124,fabG 1 CDS
KP0228_01349,0.16085817228955124,hypothetical protein CDS
KP0228_01350,0.16085817228955124,pheC CDS
KP0228_01351,0.16085817228955124,hypothetical protein CDS
KP0228_01352,0.16085817228955124,fimA 1 CDS
KP0228_01354,0.16085817228955124,fimD 1 CDS
KP0228_01356,0.16085817228955124,hypothetical protein CDS
KP0228_01359,0.16085817228955124,fimA 2 CDS
KP0228_01360,0.16085817228955124,ald1 CDS
KP0228_01361,0.16085817228955124,acoR CDS
KP0228_01363,0.16085817228955124,azoR 1 CDS
KP0228_01372,0.16085817228955124,gabR 1 CDS
KP0228_01373,0.16085817228955124,ahpD CDS
KP0228_01425,0.16085817228955124,hycI CDS
KP0228_01429,0.16085817228955124,hycE CDS
KP0228_01431,0.16085817228955124,hyfB CDS
KP0228_01441,0.16085817228955124,hypothetical protein CDS
KP0228_01444,0.16085817228955124,gmuB CDS
KP0228_01456,0.16085817228955124,ilvI 1 CDS
KP0228_01490,0.16085817228955124,cysJ 1 CDS
KP0228_01534,0.16085817228955124,csdA CDS
KP0228_01537,0.16085817228955124,mltA CDS
KP0228_01623,0.16085817228955124,cytR 1 CDS
KP0228_01633,0.16085817228955124,hypothetical protein CDS
KP0228_01644,0.16085817228955124,hypothetical protein CDS
KP0228_01648,0.16085817228955124,xerD 1 CDS
KP0228_01653,0.16085817228955124,fimD 3 CDS
KP0228_01704,0.16085817228955124,pepP CDS
KP0228_01736,0.16085817228955124,speA CDS
KP0228_01750,0.16085817228955124,rdgB CDS
KP0228_01819,0.16085817228955124,dnaB 1 CDS
KP0228_01821,0.16085817228955124,ywqD CDS
KP0228_01826,0.16085817228955124,cbs CDS
KP0228_01887,0.16085817228955124,ureG CDS
KP0228_01906,0.16085817228955124,dhaB CDS
KP0228_01909,0.16085817228955124,hypothetical protein CDS
KP0228_01961,0.16085817228955124,kdgK 1 CDS
KP0228_02023,0.16085817228955124,mlaD CDS
KP0228_02031,0.16085817228955124,lptB 1 CDS
KP0228_02040,0.16085817228955124,uxuA 2 CDS
KP0228_02043,0.16085817228955124,rimO 2 CDS
KP0228_02134,0.16085817228955124,rplO CDS
KP0228_02206,0.16085817228955124,hslO CDS
KP0228_02252,0.16085817228955124,lptB 2 CDS
KP0228_02270,0.16085817228955124,tusA 1 CDS
KP0228_02274,0.16085817228955124,tqsA 1 CDS
KP0228_02277,0.16085817228955124,arnT CDS
KP0228_02306,0.16085817228955124,dmlR 9 CDS
KP0228_02352,0.16085817228955124,pcaK 1 CDS
KP0228_02364,0.16085817228955124,xylB 4 CDS
KP0228_02367,0.16085817228955124,xylG 1 CDS
KP0228_02398,0.16085817228955124,kbl CDS
KP0228_02407,0.16085817228955124,rfaG CDS
KP0228_02423,0.16085817228955124,ybhF 1 CDS
KP0228_02492,0.16085817228955124,licC 4 CDS
KP0228_02494,0.16085817228955124,lamB 1 CDS
KP0228_02499,0.16085817228955124,phnS CDS
KP0228_02527,0.16085817228955124,aspT 1 CDS
KP0228_02532,0.16085817228955124,hypothetical protein CDS
KP0228_02551,0.16085817228955124,hypothetical protein CDS
KP0228_02562,0.16085817228955124,pstS CDS
KP0228_02582,0.16085817228955124,rbsD CDS
KP0228_02634,0.16085817228955124,rafA CDS
KP0228_02723,0.16085817228955124,ydjE 1 CDS
KP0228_02725,0.16085817228955124,ansA CDS
KP0228_02744,0.16085817228955124,xthA CDS
KP0228_02761,0.16085817228955124,cedA CDS
KP0228_02788,0.16085817228955124,yciV CDS
KP0228_02790,0.16085817228955124,hypothetical protein CDS
KP0228_02884,0.16085817228955124,lexA 1 CDS
KP0228_02885,0.16085817228955124,dinB1 1 CDS
KP0228_03013,0.16085817228955124,hypothetical protein CDS
KP0228_03014,0.16085817228955124,pgrR 7 CDS
KP0228_03035,0.16085817228955124,uspF CDS
KP0228_03059,0.16085817228955124,paaH CDS
KP0228_03070,0.16085817228955124,emrK 1 CDS
KP0228_03079,0.16085817228955124,astB 2 CDS
KP0228_03106,0.16085817228955124,folM CDS
KP0228_03126,0.16085817228955124,pcaB CDS
KP0228_03132,0.16085817228955124,fccA CDS
KP0228_03164,0.16085817228955124,ynfE 1 CDS
KP0228_03168,0.16085817228955124,hypothetical protein CDS
KP0228_03197,0.16085817228955124,recF 2 CDS
KP0228_03205,0.16085817228955124,metE 1 CDS
KP0228_03245,0.16085817228955124,hypothetical protein CDS
KP0228_03251,0.16085817228955124,gltR 2 CDS
KP0228_03255,0.16085817228955124,metQ 4 CDS
KP0228_03297,0.16085817228955124,thlA 3 CDS
KP0228_03298,0.16085817228955124,fabG 6 CDS
KP0228_03300,0.16085817228955124,lcfB CDS
KP0228_03305,0.16085817228955124,srlR 5 CDS
KP0228_03306,0.16085817228955124,deoC 1 CDS
KP0228_03307,0.16085817228955124,xylB 5 CDS
KP0228_03309,0.16085817228955124,pchR 2 CDS
KP0228_03371,0.16085817228955124,glvR 3 CDS
KP0228_03377,0.16085817228955124,hypothetical protein CDS
KP0228_03381,0.16085817228955124,emrB 2 CDS
KP0228_03383,0.16085817228955124,hypothetical protein CDS
KP0228_03401,0.16085817228955124,mcbR CDS
KP0228_03410,0.16085817228955124,tenA 2 CDS
KP0228_03415,0.16085817228955124,ddc CDS
KP0228_03434,0.16085817228955124,hypothetical protein CDS
KP0228_03438,0.16085817228955124,hypothetical protein CDS
KP0228_03458,0.16085817228955124,htrE 2 CDS
KP0228_03482,0.16085817228955124,scrK CDS
KP0228_03500,0.16085817228955124,betA CDS
KP0228_03553,0.16085817228955124,lyx 1 CDS
KP0228_03560,0.16085817228955124,dmsA 1 CDS
KP0228_03573,0.16085817228955124,dcuD CDS
KP0228_03577,0.16085817228955124,Hydrolase CDS
KP0228_03596,0.16085817228955124,shlB CDS
KP0228_03614,0.16085817228955124,asnB CDS
KP0228_03625,0.16085817228955124,fldA CDS
KP0228_03774,0.16085817228955124,moeA CDS
KP0228_03875,0.16085817228955124,macB CDS
KP0228_03904,0.16085817228955124,msbA 2 CDS
KP0228_03909,0.16085817228955124,hypothetical protein CDS
KP0228_03924,0.16085817228955124,sdaC 2 CDS
KP0228_03925,0.16085817228955124,amaB 2 CDS
KP0228_03935,0.16085817228955124,zapC CDS
KP0228_03942,0.16085817228955124,fabA CDS
KP0228_03968,0.16085817228955124,caiT CDS
KP0228_03984,0.16085817228955124,hypothetical protein CDS
KP0228_04042,0.16085817228955124,fabD 2 CDS
KP0228_04046,0.16085817228955124,pabC CDS
KP0228_04108,0.16085817228955124,ansB CDS
KP0228_04131,0.16085817228955124,hypothetical protein CDS
KP0228_04155,0.16085817228955124,rbsC 9 CDS
KP0228_04209,0.16085817228955124,dgaR CDS
KP0228_04214,0.16085817228955124,glmS 2 CDS
KP0228_04232,0.16085817228955124,NA
KP0228_04290,0.16085817228955124,dmlR 20 CDS
KP0228_04293,0.16085817228955124,citA 1 CDS
KP0228_04303,0.16085817228955124,dapB CDS
KP0228_04317,0.16085817228955124,citB 2 CDS
KP0228_04326,0.16085817228955124,araB 2 CDS
KP0228_04332,0.16085817228955124,sgrR 1 CDS
KP0228_04349,0.16085817228955124,mraZ CDS
KP0228_04378,0.16085817228955124,Extracellular exo-alpha-(1->5)-L-arabinofuranosidase CDS
KP0228_04440,0.16085817228955124,btuF 2 CDS
KP0228_04444,0.16085817228955124,cdaR 2 CDS
KP0228_04488,0.16085817228955124,dkgB 2 CDS
KP0228_04489,0.16085817228955124,dmlR 21 CDS
KP0228_04497,0.16085817228955124,dnaQ CDS
KP0228_04507,0.16085817228955124,nqrB CDS
KP0228_04568,0.16085817228955124,ecpC CDS
KP0228_04579,0.16085817228955124,livH 6 CDS
KP0228_04618,0.16085817228955124,proY 2 CDS
KP0228_04656,0.16085817228955124,yajR 1 CDS
KP0228_04691,0.16085817228955124,tesB CDS
KP0228_04706,0.16085817228955124,ganB CDS
KP0228_04707,0.16085817228955124,bglY CDS
KP0228_04709,0.16085817228955124,lamB 2 CDS
KP0228_04734,0.16085817228955124,gsk CDS
KP0228_04881,0.16085817228955124,corA CDS
KP0228_04888,0.16085817228955124,rhtB 2 CDS
KP0228_04896,0.16085817228955124,hypothetical protein CDS
KP0228_04932,0.16085817228955124,rpoB CDS
KP0228_04950,0.16085817228955124,hypothetical protein CDS
KP0228_05008,0.16085817228955124,pspG CDS
KP0228_05020,0.16085817228955124,soxS 2 CDS
KP0228_05141,0.16085817228955124,miaA CDS
KP0228_05162,0.16085817228955124,ulaE CDS
KP0228_05281,0.16085817228955124,xynB CDS
KP0228_00001,0.369734687192925,hypothetical protein CDS
KP0228_00003,0.369734687192925,hypothetical protein CDS
KP0228_00005,0.369734687192925,treS CDS
KP0228_00008,0.369734687192925,hypothetical protein CDS
KP0228_00010,0.369734687192925,hypothetical protein CDS
KP0228_00011,0.369734687192925,dmlR 1 CDS
KP0228_00012,0.369734687192925,hypothetical protein CDS
KP0228_00014,0.369734687192925,maeA CDS
KP0228_00015,0.369734687192925,hypothetical protein CDS
KP0228_00016,0.369734687192925,yheS 1 CDS
KP0228_00017,0.369734687192925,hypothetical protein CDS
KP0228_00019,0.369734687192925,adhP CDS
KP0228_00020,0.369734687192925,gsiB 1 CDS
KP0228_00021,0.369734687192925,gsiC 1 CDS
KP0228_00022,0.369734687192925,ddpC 1 CDS
KP0228_00023,0.369734687192925,gsiA 1 CDS
KP0228_00024,0.369734687192925,luxA CDS
KP0228_00025,0.369734687192925,hypothetical protein CDS
KP0228_00028,0.369734687192925,hypothetical protein CDS
KP0228_00029,0.369734687192925,hypothetical protein CDS
KP0228_00030,0.369734687192925,fdnI CDS
KP0228_00031,0.369734687192925,fdnH CDS
KP0228_00033,0.369734687192925,fdnG 2 CDS
KP0228_00034,0.369734687192925,yddG CDS
KP0228_00035,0.369734687192925,lvr CDS
KP0228_00037,0.369734687192925,cbdB CDS
KP0228_00038,0.369734687192925,cbdA 1 CDS
KP0228_00039,0.369734687192925,catA CDS
KP0228_00040,0.369734687192925,catC CDS
KP0228_00041,0.369734687192925,catB CDS
KP0228_00042,0.369734687192925,pcaR 1 CDS
KP0228_00044,0.369734687192925,hypothetical protein CDS
KP0228_00045,0.369734687192925,narU CDS
KP0228_00046,0.369734687192925,narZ CDS
KP0228_00047,0.369734687192925,narY CDS
KP0228_00049,0.369734687192925,narV CDS
KP0228_00050,0.369734687192925,nhoA CDS
KP0228_00051,0.369734687192925,cysW 1 CDS
KP0228_00052,0.369734687192925,fbpA CDS
KP0228_00053,0.369734687192925,malK 1 CDS
KP0228_00054,0.369734687192925,flr CDS
KP0228_00055,0.369734687192925,rhaS 1 CDS
KP0228_00056,0.369734687192925,hypothetical protein CDS
KP0228_00057,0.369734687192925,yicJ 1 CDS
KP0228_00060,0.369734687192925,gstB 1 CDS
KP0228_00061,0.369734687192925,fliY 1 CDS
KP0228_00063,0.369734687192925,yecS 1 CDS
KP0228_00064,0.369734687192925,hypothetical protein CDS
KP0228_00065,0.369734687192925,fliY 2 CDS
KP0228_00066,0.369734687192925,moxC CDS
KP0228_00067,0.369734687192925,yxeP 1 CDS
KP0228_00069,0.369734687192925,aroK 1 CDS
KP0228_00070,0.369734687192925,pgrR 1 CDS
KP0228_00072,0.369734687192925,ygdR 1 CDS
KP0228_00073,0.369734687192925,orfC CDS
KP0228_00074,0.369734687192925,fecA 1 CDS
KP0228_00075,0.369734687192925,nfdA 1 CDS
KP0228_00076,0.369734687192925,hypothetical protein CDS
KP0228_00077,0.369734687192925,rihA CDS
KP0228_00078,0.369734687192925,curA CDS
KP0228_00079,0.369734687192925,sutR 1 CDS
KP0228_00081,0.369734687192925,ydcZ CDS
KP0228_00082,0.369734687192925,hypothetical protein CDS
KP0228_00083,0.369734687192925,dppA 1 CDS
KP0228_00084,0.369734687192925,vdh CDS
KP0228_00088,0.369734687192925,hypothetical protein CDS
KP0228_00090,0.369734687192925,ydcV 1 CDS
KP0228_00091,0.369734687192925,ydcU CDS
KP0228_00092,0.369734687192925,potA 1 CDS
KP0228_00094,0.369734687192925,lysN 1 CDS
KP0228_00097,0.369734687192925,cydB 1 CDS
KP0228_00098,0.369734687192925,hypothetical protein CDS
KP0228_00101,0.369734687192925,ydcP 1 CDS
KP0228_00102,0.369734687192925,sutR 2 CDS
KP0228_00103,0.369734687192925,ydcO CDS
KP0228_00104,0.369734687192925,rob 1 CDS
KP0228_00105,0.369734687192925,hypothetical protein CDS
KP0228_00106,0.369734687192925,hypothetical protein CDS
KP0228_00109,0.369734687192925,glgC 1 CDS
KP0228_00110,0.369734687192925,rimL CDS
KP0228_00111,0.369734687192925,mdoD CDS
KP0228_00112,0.369734687192925,xylB 1 CDS
KP0228_00113,0.369734687192925,pnbA CDS
KP0228_00114,0.369734687192925,hypothetical protein CDS
KP0228_00115,0.369734687192925,pcaH CDS
KP0228_00116,0.369734687192925,pcaG CDS
KP0228_00117,0.369734687192925,gbpR 1 CDS
KP0228_00118,0.369734687192925,quiA CDS
KP0228_00119,0.369734687192925,frmA 1 CDS
KP0228_00121,0.369734687192925,cybB CDS
KP0228_00126,0.369734687192925,Aminodeoxyfutalosine deaminase CDS
KP0228_00128,0.369734687192925,bglC CDS
KP0228_00129,0.369734687192925,ydgT CDS
KP0228_00130,0.369734687192925,ydgK CDS
KP0228_00131,0.369734687192925,rsxA CDS
KP0228_00132,0.369734687192925,rsxB CDS
KP0228_00134,0.369734687192925,rsxD CDS
KP0228_00135,0.369734687192925,rsxG CDS
KP0228_00136,0.369734687192925,rsxE CDS
KP0228_00137,0.369734687192925,nth CDS
KP0228_00138,0.369734687192925,hypothetical protein CDS
KP0228_00139,0.369734687192925,dtpA CDS
KP0228_00140,0.369734687192925,gstA CDS
KP0228_00143,0.369734687192925,pdxH CDS
KP0228_00144,0.369734687192925,mliC CDS
KP0228_00145,0.369734687192925,anmK CDS
KP0228_00146,0.369734687192925,slyB CDS
KP0228_00148,0.369734687192925,slyA 1 CDS
KP0228_00149,0.369734687192925,hypothetical protein CDS
KP0228_00151,0.369734687192925,aaeB 1 CDS
KP0228_00152,0.369734687192925,sodC CDS
KP0228_00153,0.369734687192925,ydhF CDS
KP0228_00155,0.369734687192925,nemR CDS
KP0228_00156,0.369734687192925,nemA CDS
KP0228_00158,0.369734687192925,rnt CDS
KP0228_00160,0.369734687192925,mepH CDS
KP0228_00161,0.369734687192925,soxS 1 CDS
KP0228_00163,0.369734687192925,ydhP 2 CDS
KP0228_00166,0.369734687192925,yahB CDS
KP0228_00167,0.369734687192925,ydhC CDS
KP0228_00168,0.369734687192925,cfa CDS
KP0228_00169,0.369734687192925,ribC CDS
KP0228_00170,0.369734687192925,mdtK CDS
KP0228_00171,0.369734687192925,asr CDS
KP0228_00172,0.369734687192925,yvdD CDS
KP0228_00174,0.369734687192925,NA
KP0228_00175,0.369734687192925,NA
KP0228_00176,0.369734687192925,hypothetical protein CDS
KP0228_00177,0.369734687192925,gcvA 1 CDS
KP0228_00178,0.369734687192925,hypothetical protein CDS
KP0228_00179,0.369734687192925,gloB 1 CDS
KP0228_00182,0.369734687192925,hypothetical protein CDS
KP0228_00183,0.369734687192925,hypothetical protein CDS
KP0228_00184,0.369734687192925,cynT CDS
KP0228_00186,0.369734687192925,glpR 1 CDS
KP0228_00187,0.369734687192925,hypothetical protein CDS
KP0228_00188,0.369734687192925,cmlA CDS
KP0228_00189,0.369734687192925,appA 1 CDS
KP0228_00190,0.369734687192925,gsiC 2 CDS
KP0228_00192,0.369734687192925,ddpD CDS
KP0228_00195,0.369734687192925,hypothetical protein CDS
KP0228_00196,0.369734687192925,hypothetical protein CDS
KP0228_00197,0.369734687192925,stp CDS
KP0228_00199,0.369734687192925,hypothetical protein CDS
KP0228_00200,0.369734687192925,Isoxanthopterin deaminase CDS
KP0228_00201,0.369734687192925,ribY CDS
KP0228_00202,0.369734687192925,cynR 1 CDS
KP0228_00203,0.369734687192925,ophA1 1 CDS
KP0228_00204,0.369734687192925,codAch2 CDS
KP0228_00207,0.369734687192925,hypothetical protein CDS
KP0228_00208,0.369734687192925,cmpC 1 CDS
KP0228_00209,0.369734687192925,ribX 1 CDS
KP0228_00210,0.369734687192925,putative FAD-linked oxidoreductase CDS
KP0228_00211,0.369734687192925,hypothetical protein CDS
KP0228_00212,0.369734687192925,hypothetical protein CDS
KP0228_00213,0.369734687192925,hypothetical protein CDS
KP0228_00214,0.369734687192925,cynR 2 CDS
KP0228_00215,0.369734687192925,scoA CDS
KP0228_00216,0.369734687192925,scoB CDS
KP0228_00217,0.369734687192925,thlA 1 CDS
KP0228_00220,0.369734687192925,bdhA CDS
KP0228_00221,0.369734687192925,benM 1 CDS
KP0228_00222,0.369734687192925,alsD CDS
KP0228_00223,0.369734687192925,budB CDS
KP0228_00224,0.369734687192925,budC CDS
KP0228_00225,0.369734687192925,hypothetical protein CDS
KP0228_00226,0.369734687192925,hypothetical protein CDS
KP0228_00229,0.369734687192925,hypothetical protein CDS
KP0228_00233,0.369734687192925,ykfA CDS
KP0228_00234,0.369734687192925,hypothetical protein CDS
KP0228_00235,0.369734687192925,hypothetical protein CDS
KP0228_00236,0.369734687192925,hypothetical protein CDS
KP0228_00240,0.369734687192925,ccmF CDS
KP0228_00241,0.369734687192925,ccmE CDS
KP0228_00243,0.369734687192925,ccmC CDS
KP0228_00245,0.369734687192925,ccmA CDS
KP0228_00249,0.369734687192925,hypothetical protein CDS
KP0228_00251,0.369734687192925,cysW 2 CDS
KP0228_00256,0.369734687192925,ycaD 1 CDS
KP0228_00258,0.369734687192925,mdtM 1 CDS
KP0228_00260,0.369734687192925,hypothetical protein CDS
KP0228_00262,0.369734687192925,artQ 1 CDS
KP0228_00264,0.369734687192925,ybbH CDS
KP0228_00270,0.369734687192925,ssuB 1 CDS
KP0228_00274,0.369734687192925,ydbM CDS
KP0228_00277,0.369734687192925,3-mercaptopropionate dioxygenase CDS
KP0228_00280,0.369734687192925,mhpT CDS
KP0228_00284,0.369734687192925,mhpC CDS
KP0228_00293,0.369734687192925,dgoT 1 CDS
KP0228_00295,0.369734687192925,nicS CDS
KP0228_00297,0.369734687192925,pykF CDS
KP0228_00304,0.369734687192925,sufB CDS
KP0228_00308,0.369734687192925,betI 1 CDS
KP0228_00319,0.369734687192925,xecA1 CDS
KP0228_00320,0.369734687192925,hypothetical protein CDS
KP0228_00322,0.369734687192925,hypothetical protein CDS
KP0228_00324,0.369734687192925,menI CDS
KP0228_00325,0.369734687192925,putative FAD-linked oxidoreductase CDS
