LOCUS_TAG,p_vals,GENE
KP0228_00225,0.166403162055336,hypothetical protein CDS
KP0228_00226,0.166403162055336,hypothetical protein CDS
KP0228_00233,0.166403162055336,ykfA CDS
KP0228_00235,0.166403162055336,hypothetical protein CDS
KP0228_00236,0.166403162055336,hypothetical protein CDS
KP0228_00243,0.166403162055336,ccmC CDS
KP0228_00245,0.166403162055336,ccmA CDS
KP0228_00260,0.166403162055336,hypothetical protein CDS
KP0228_00277,0.166403162055336,3-mercaptopropionate dioxygenase CDS
KP0228_00325,0.166403162055336,putative FAD-linked oxidoreductase CDS
KP0228_00334,0.166403162055336,btuE CDS
KP0228_00337,0.166403162055336,hypothetical protein CDS
KP0228_00338,0.166403162055336,hcaR 1 CDS
KP0228_00339,0.166403162055336,dadA 1 CDS
KP0228_00350,0.166403162055336,pfkB CDS
KP0228_00353,0.166403162055336,hypothetical protein CDS
KP0228_00362,0.166403162055336,oppC CDS
KP0228_00377,0.166403162055336,hypothetical protein CDS
KP0228_00382,0.166403162055336,narK CDS
KP0228_00387,0.166403162055336,nasD 1 CDS
KP0228_00388,0.166403162055336,cmpC 2 CDS
KP0228_00389,0.166403162055336,cmpB CDS
KP0228_00391,0.166403162055336,nasR CDS
KP0228_00399,0.166403162055336,hypothetical protein CDS
KP0228_00400,0.166403162055336,prmC CDS
KP0228_00404,0.166403162055336,ispE CDS
KP0228_00406,0.166403162055336,dauA 1 CDS
KP0228_00409,0.166403162055336,pth CDS
KP0228_00410,0.166403162055336,ychF CDS
KP0228_00414,0.166403162055336,hypothetical protein CDS
KP0228_00415,0.166403162055336,hypothetical protein CDS
KP0228_00416,0.166403162055336,hypothetical protein CDS
KP0228_00417,0.166403162055336,hypothetical protein CDS
KP0228_00418,0.166403162055336,hypothetical protein CDS
KP0228_00441,0.166403162055336,oprF 1 CDS
KP0228_00442,0.166403162055336,hypothetical protein CDS
KP0228_00443,0.166403162055336,hypothetical protein CDS
KP0228_00449,0.166403162055336,ais CDS
KP0228_00473,0.166403162055336,fhuA 2 CDS
KP0228_00478,0.166403162055336,dadA 2 CDS
KP0228_00485,0.166403162055336,Ureidoglycolate lyase CDS
KP0228_00507,0.166403162055336,rlmA CDS
KP0228_00511,0.166403162055336,hypothetical protein CDS
KP0228_00525,0.166403162055336,hypothetical protein CDS
KP0228_00551,0.166403162055336,yecD CDS
KP0228_00554,0.166403162055336,cmoA CDS
KP0228_00556,0.166403162055336,cutC 1 CDS
KP0228_00562,0.166403162055336,otsA CDS
KP0228_00572,0.166403162055336,ftnA 2 CDS
KP0228_00573,0.166403162055336,hypothetical protein CDS
KP0228_00574,0.166403162055336,tyrP 1 CDS
KP0228_00576,0.166403162055336,dapA 1 CDS
KP0228_00580,0.166403162055336,pgsA CDS
KP0228_00581,0.166403162055336,uvrC CDS
KP0228_00594,0.166403162055336,yedQ CDS
KP0228_00596,0.166403162055336,yedA CDS
KP0228_00597,0.166403162055336,vsr CDS
KP0228_00606,0.166403162055336,pgrR 2 CDS
KP0228_00607,0.166403162055336,hypothetical protein CDS
KP0228_00608,0.166403162055336,erfK CDS
KP0228_00609,0.166403162055336,cbl 1 CDS
KP0228_00697,0.166403162055336,acuR CDS
KP0228_00698,0.166403162055336,acuI CDS
KP0228_00699,0.166403162055336,hypothetical protein CDS
KP0228_00700,0.166403162055336,menH 1 CDS
KP0228_00732,0.166403162055336,hypothetical protein CDS
KP0228_00734,0.166403162055336,cpo CDS
KP0228_00735,0.166403162055336,hypothetical protein CDS
KP0228_00736,0.166403162055336,gcvA 2 CDS
KP0228_00737,0.166403162055336,hypothetical protein CDS
KP0228_00743,0.166403162055336,hypothetical protein CDS
KP0228_00758,0.166403162055336,fusA 1 CDS
KP0228_00822,0.166403162055336,oppD 2 CDS
KP0228_00831,0.166403162055336,lsrR 1 CDS
KP0228_00833,0.166403162055336,rbtD CDS
KP0228_00839,0.166403162055336,uspA 1 CDS
KP0228_00852,0.166403162055336,yehW CDS
KP0228_00858,0.166403162055336,pat CDS
KP0228_00867,0.166403162055336,dusC CDS
KP0228_00869,0.166403162055336,yohK 1 CDS
KP0228_00874,0.166403162055336,mglB CDS
KP0228_00887,0.166403162055336,setB CDS
KP0228_00897,0.166403162055336,yejB CDS
KP0228_00901,0.166403162055336,bcr 1 CDS
KP0228_00903,0.166403162055336,radD 1 CDS
KP0228_00907,0.166403162055336,nudK 1 CDS
KP0228_00939,0.166403162055336,rhmD 2 CDS
KP0228_01412,0.166403162055336,hypothetical protein CDS
KP0228_01422,0.166403162055336,bglF 2 CDS
KP0228_01437,0.166403162055336,hypD CDS
KP0228_01892,0.166403162055336,rpoD CDS
KP0228_02239,0.166403162055336,yhhX CDS
KP0228_02260,0.166403162055336,gabR 2 CDS
KP0228_02314,0.166403162055336,bcsC CDS
KP0228_02634,0.166403162055336,rafA CDS
KP0228_03092,0.166403162055336,ydfZ CDS
KP0228_03118,0.166403162055336,abgB 2 CDS
KP0228_03126,0.166403162055336,pcaB CDS
KP0228_03164,0.166403162055336,ynfE 1 CDS
KP0228_03166,0.166403162055336,ynfE 2 CDS
KP0228_03248,0.166403162055336,mdtG 1 CDS
KP0228_03249,0.166403162055336,hypothetical protein CDS
KP0228_03251,0.166403162055336,gltR 2 CDS
KP0228_03252,0.166403162055336,Nitronate monooxygenase CDS
KP0228_03255,0.166403162055336,metQ 4 CDS
KP0228_03256,0.166403162055336,efe 2 CDS
KP0228_03259,0.166403162055336,hypothetical protein CDS
KP0228_03260,0.166403162055336,rclR 3 CDS
KP0228_03262,0.166403162055336,pobB CDS
KP0228_03263,0.166403162055336,ndmA CDS
KP0228_03264,0.166403162055336,cynR 7 CDS
KP0228_03270,0.166403162055336,hipA CDS
KP0228_03272,0.166403162055336,mrkD 2 CDS
KP0228_03273,0.166403162055336,fimD 4 CDS
KP0228_03274,0.166403162055336,lpfB 1 CDS
KP0228_03275,0.166403162055336,fimA 4 CDS
KP0228_03279,0.166403162055336,hypothetical protein CDS
KP0228_03280,0.166403162055336,putative signaling protein CDS
KP0228_03281,0.166403162055336,besA CDS
KP0228_03283,0.166403162055336,hypothetical protein CDS
KP0228_03286,0.166403162055336,malH CDS
KP0228_03287,0.166403162055336,malX 2 CDS
KP0228_03289,0.166403162055336,hypothetical protein CDS
KP0228_03291,0.166403162055336,mmsB 2 CDS
KP0228_03293,0.166403162055336,garK 3 CDS
KP0228_03295,0.166403162055336,6-deoxy-6-sulfogluconolactonase CDS
KP0228_03296,0.166403162055336,ttuB 3 CDS
KP0228_03297,0.166403162055336,thlA 3 CDS
KP0228_03299,0.166403162055336,carA 1 CDS
KP0228_03300,0.166403162055336,lcfB CDS
KP0228_03301,0.166403162055336,hypothetical protein CDS
KP0228_03303,0.166403162055336,rbsK 2 CDS
KP0228_03305,0.166403162055336,srlR 5 CDS
KP0228_03306,0.166403162055336,deoC 1 CDS
KP0228_03307,0.166403162055336,xylB 5 CDS
KP0228_03309,0.166403162055336,pchR 2 CDS
KP0228_03317,0.166403162055336,gpr 2 CDS
KP0228_03318,0.166403162055336,Lactonase drp35 CDS
KP0228_03319,0.166403162055336,yhdN 5 CDS
KP0228_03320,0.166403162055336,yhdN 6 CDS
KP0228_03322,0.166403162055336,hypothetical protein CDS
KP0228_03324,0.166403162055336,pgtB CDS
KP0228_03325,0.166403162055336,pgtC CDS
KP0228_03344,0.166403162055336,rhtB 1 CDS
KP0228_03345,0.166403162055336,fruA 3 CDS
KP0228_03350,0.166403162055336,ulaA 2 CDS
KP0228_03351,0.166403162055336,ulaB 1 CDS
KP0228_03352,0.166403162055336,ulaC 2 CDS
KP0228_03354,0.166403162055336,oxlT CDS
KP0228_03356,0.166403162055336,fadR 2 CDS
KP0228_03357,0.166403162055336,hypothetical protein CDS
KP0228_03358,0.166403162055336,hypothetical protein CDS
KP0228_03359,0.166403162055336,yjhB 1 CDS
KP0228_03360,0.166403162055336,hypothetical protein CDS
KP0228_03364,0.166403162055336,Nitronate monooxygenase CDS
KP0228_03365,0.166403162055336,amaB 1 CDS
KP0228_03366,0.166403162055336,pucG CDS
KP0228_03367,0.166403162055336,glnQ 4 CDS
KP0228_03368,0.166403162055336,yecS 3 CDS
KP0228_03369,0.166403162055336,tcyB CDS
KP0228_03370,0.166403162055336,fliY 5 CDS
KP0228_03371,0.166403162055336,glvR 3 CDS
KP0228_03373,0.166403162055336,hypothetical protein CDS
KP0228_03374,0.166403162055336,atzE CDS
KP0228_03378,0.166403162055336,asd 2 CDS
KP0228_03379,0.166403162055336,putative HTH-type transcriptional regulator CDS
KP0228_03380,0.166403162055336,emrA 2 CDS
KP0228_03381,0.166403162055336,emrB 2 CDS
KP0228_03382,0.166403162055336,fabF 1 CDS
KP0228_03398,0.166403162055336,hypothetical protein CDS
KP0228_03399,0.166403162055336,pgdA CDS
KP0228_03400,0.166403162055336,hypothetical protein CDS
KP0228_03401,0.166403162055336,mcbR CDS
KP0228_03402,0.166403162055336,pucI CDS
KP0228_03403,0.166403162055336,guaD 2 CDS
KP0228_03404,0.166403162055336,ydaM CDS
KP0228_03405,0.166403162055336,ccpA 1 CDS
KP0228_03406,0.166403162055336,iolE 1 CDS
KP0228_03407,0.166403162055336,ntdC CDS
KP0228_03408,0.166403162055336,hypothetical protein CDS
KP0228_03409,0.166403162055336,hypothetical protein CDS
KP0228_03410,0.166403162055336,tenA 2 CDS
KP0228_03411,0.166403162055336,ssuB 2 CDS
KP0228_03412,0.166403162055336,ribX 2 CDS
KP0228_03413,0.166403162055336,Putative thiamine biosynthesis protein CDS
KP0228_03414,0.166403162055336,dat CDS
KP0228_03416,0.166403162055336,yofA 2 CDS
KP0228_03417,0.166403162055336,ykuV CDS
KP0228_03418,0.166403162055336,envZ 2 CDS
KP0228_03420,0.166403162055336,Epoxide hydrolase B CDS
KP0228_03421,0.166403162055336,hypothetical protein CDS
KP0228_03422,0.166403162055336,pqqB CDS
KP0228_03424,0.166403162055336,pqqD CDS
KP0228_03425,0.166403162055336,skfB CDS
KP0228_03427,0.166403162055336,ipuF CDS
KP0228_03429,0.166403162055336,hypothetical protein CDS
KP0228_03430,0.166403162055336,hypothetical protein CDS
KP0228_03431,0.166403162055336,dmlR 15 CDS
KP0228_03433,0.166403162055336,zapE 2 CDS
KP0228_03435,0.166403162055336,ydjE 2 CDS
KP0228_03437,0.166403162055336,putative oxidoreductase CDS
KP0228_03439,0.166403162055336,fieF 2 CDS
KP0228_03440,0.166403162055336,fliY 6 CDS
KP0228_03445,0.166403162055336,hypothetical protein CDS
KP0228_03593,0.166403162055336,leuS CDS
KP0228_03638,0.166403162055336,dtpD CDS
KP0228_03920,0.166403162055336,ompF CDS
KP0228_04005,0.166403162055336,yhhW 2 CDS
KP0228_04104,0.166403162055336,shdC CDS
KP0228_04323,0.166403162055336,polB CDS
KP0228_04363,0.166403162055336,ftsZ CDS
KP0228_04383,0.166403162055336,aceF CDS
KP0228_04419,0.166403162055336,epsL CDS
KP0228_04701,0.166403162055336,ylaB 1 CDS
KP0228_04873,0.166403162055336,cyaA CDS
KP0228_05258,0.166403162055336,ahr CDS
KP0228_00001,0.2326745718050066,hypothetical protein CDS
KP0228_00003,0.2326745718050066,hypothetical protein CDS
KP0228_00008,0.2326745718050066,hypothetical protein CDS
KP0228_00019,0.2326745718050066,adhP CDS
KP0228_00027,0.2326745718050066,hypothetical protein CDS
KP0228_00034,0.2326745718050066,yddG CDS
KP0228_00040,0.2326745718050066,catC CDS
KP0228_00050,0.2326745718050066,nhoA CDS
KP0228_00054,0.2326745718050066,flr CDS
KP0228_00064,0.2326745718050066,hypothetical protein CDS
KP0228_00068,0.2326745718050066,limB 1 CDS
KP0228_00073,0.2326745718050066,orfC CDS
KP0228_00074,0.2326745718050066,fecA 1 CDS
KP0228_00083,0.2326745718050066,dppA 1 CDS
KP0228_00088,0.2326745718050066,hypothetical protein CDS
KP0228_00092,0.2326745718050066,potA 1 CDS
KP0228_00096,0.2326745718050066,appC CDS
KP0228_00101,0.2326745718050066,ydcP 1 CDS
KP0228_00104,0.2326745718050066,rob 1 CDS
KP0228_00107,0.2326745718050066,tehB 1 CDS
KP0228_00115,0.2326745718050066,pcaH CDS
KP0228_00117,0.2326745718050066,gbpR 1 CDS
KP0228_00119,0.2326745718050066,frmA 1 CDS
KP0228_00128,0.2326745718050066,bglC CDS
KP0228_00130,0.2326745718050066,ydgK CDS
KP0228_00134,0.2326745718050066,rsxD CDS
KP0228_00135,0.2326745718050066,rsxG CDS
KP0228_00139,0.2326745718050066,dtpA CDS
KP0228_00141,0.2326745718050066,pdxY CDS
KP0228_00146,0.2326745718050066,slyB CDS
KP0228_00148,0.2326745718050066,slyA 1 CDS
KP0228_00160,0.2326745718050066,mepH CDS
KP0228_00166,0.2326745718050066,yahB CDS
KP0228_00174,0.2326745718050066,NA
KP0228_00179,0.2326745718050066,gloB 1 CDS
KP0228_00184,0.2326745718050066,cynT CDS
KP0228_00186,0.2326745718050066,glpR 1 CDS
KP0228_00194,0.2326745718050066,hypothetical protein CDS
KP0228_00202,0.2326745718050066,cynR 1 CDS
KP0228_00209,0.2326745718050066,ribX 1 CDS
KP0228_00220,0.2326745718050066,bdhA CDS
KP0228_00227,0.2326745718050066,acrB 1 CDS
KP0228_00232,0.2326745718050066,hypothetical protein CDS
KP0228_00237,0.2326745718050066,ccmH 1 CDS
KP0228_00238,0.2326745718050066,ccmH 2 CDS
KP0228_00239,0.2326745718050066,dsbE CDS
KP0228_00240,0.2326745718050066,ccmF CDS
KP0228_00241,0.2326745718050066,ccmE CDS
KP0228_00242,0.2326745718050066,ccmD CDS
KP0228_00244,0.2326745718050066,ccmB CDS
KP0228_00246,0.2326745718050066,Gluconate 2-dehydrogenase cytochrome c subunit CDS
KP0228_00248,0.2326745718050066,Gluconate 2-dehydrogenase subunit 3 CDS
KP0228_00251,0.2326745718050066,cysW 2 CDS
KP0228_00253,0.2326745718050066,ybiC CDS
KP0228_00254,0.2326745718050066,fdhF 1 CDS
KP0228_00255,0.2326745718050066,yxeP 2 CDS
KP0228_00256,0.2326745718050066,ycaD 1 CDS
KP0228_00257,0.2326745718050066,hypothetical protein CDS
KP0228_00258,0.2326745718050066,mdtM 1 CDS
KP0228_00259,0.2326745718050066,hypothetical protein CDS
KP0228_00261,0.2326745718050066,glnQ 2 CDS
KP0228_00262,0.2326745718050066,artQ 1 CDS
KP0228_00264,0.2326745718050066,ybbH CDS
KP0228_00265,0.2326745718050066,yhfQ CDS
KP0228_00266,0.2326745718050066,feuC CDS
KP0228_00267,0.2326745718050066,yfiZ CDS
KP0228_00268,0.2326745718050066,yusV CDS
KP0228_00269,0.2326745718050066,fhuA 1 CDS
KP0228_00270,0.2326745718050066,ssuB 1 CDS
KP0228_00271,0.2326745718050066,ssuC 1 CDS
KP0228_00272,0.2326745718050066,hypothetical protein CDS
KP0228_00273,0.2326745718050066,ssuA 1 CDS
KP0228_00275,0.2326745718050066,msuD 1 CDS
KP0228_00276,0.2326745718050066,gltC 1 CDS
KP0228_00278,0.2326745718050066,glpE 1 CDS
KP0228_00279,0.2326745718050066,yfiH 1 CDS
KP0228_00281,0.2326745718050066,mhpE CDS
KP0228_00282,0.2326745718050066,mhpF CDS
KP0228_00283,0.2326745718050066,mhpD CDS
KP0228_00284,0.2326745718050066,mhpC CDS
KP0228_00285,0.2326745718050066,mhpB CDS
KP0228_00286,0.2326745718050066,mhpA CDS
KP0228_00287,0.2326745718050066,kdgR 1 CDS
KP0228_00288,0.2326745718050066,fecB 1 CDS
KP0228_00289,0.2326745718050066,putative ABC transporter permease protein CDS
KP0228_00291,0.2326745718050066,modA 1 CDS
KP0228_00292,0.2326745718050066,ydiB 1 CDS
KP0228_00293,0.2326745718050066,dgoT 1 CDS
KP0228_00294,0.2326745718050066,hpd CDS
KP0228_00295,0.2326745718050066,nicS CDS
KP0228_00296,0.2326745718050066,hypothetical protein CDS
KP0228_00301,0.2326745718050066,sufS CDS
KP0228_00302,0.2326745718050066,sufD CDS
KP0228_00303,0.2326745718050066,sufC CDS
KP0228_00307,0.2326745718050066,hypothetical protein CDS
KP0228_00308,0.2326745718050066,betI 1 CDS
KP0228_00309,0.2326745718050066,lldD 1 CDS
KP0228_00311,0.2326745718050066,mdtN 1 CDS
KP0228_00312,0.2326745718050066,icaR CDS
KP0228_00313,0.2326745718050066,hypothetical protein CDS
KP0228_00314,0.2326745718050066,cysL CDS
KP0228_00315,0.2326745718050066,hmuT 1 CDS
KP0228_00316,0.2326745718050066,hmuU 1 CDS
KP0228_00318,0.2326745718050066,mdtH 1 CDS
KP0228_00319,0.2326745718050066,xecA1 CDS
KP0228_00322,0.2326745718050066,hypothetical protein CDS
KP0228_00328,0.2326745718050066,ppsR CDS
KP0228_00329,0.2326745718050066,aroH CDS
KP0228_00330,0.2326745718050066,hypothetical protein CDS
KP0228_00332,0.2326745718050066,mepS 1 CDS
KP0228_00333,0.2326745718050066,btuD CDS
KP0228_00335,0.2326745718050066,metQ 1 CDS
KP0228_00336,0.2326745718050066,btuC CDS
KP0228_00340,0.2326745718050066,amnD 2 CDS
KP0228_00341,0.2326745718050066,ihfA CDS
KP0228_00342,0.2326745718050066,pheT CDS
KP0228_00344,0.2326745718050066,rplT CDS
KP0228_00348,0.2326745718050066,hypothetical protein CDS
KP0228_00351,0.2326745718050066,hypothetical protein CDS
KP0228_00355,0.2326745718050066,yceI CDS
KP0228_00357,0.2326745718050066,clsA CDS
KP0228_00359,0.2326745718050066,Cyclic nucleotide-gated potassium channel CDS
KP0228_00361,0.2326745718050066,oppD 1 CDS
KP0228_00363,0.2326745718050066,oppB CDS
KP0228_00364,0.2326745718050066,oppA 1 CDS
KP0228_00365,0.2326745718050066,hypothetical protein CDS
KP0228_00366,0.2326745718050066,adhE 1 CDS
KP0228_00367,0.2326745718050066,tdk CDS
KP0228_00370,0.2326745718050066,rssB CDS
KP0228_00371,0.2326745718050066,putative NTE family protein CDS
KP0228_00373,0.2326745718050066,purU CDS
KP0228_00376,0.2326745718050066,lrpC CDS
KP0228_00380,0.2326745718050066,narH CDS
KP0228_00383,0.2326745718050066,narX CDS
KP0228_00393,0.2326745718050066,hypothetical protein CDS
KP0228_00394,0.2326745718050066,hypothetical protein CDS
KP0228_00396,0.2326745718050066,chaA CDS
KP0228_00397,0.2326745718050066,kdsA CDS
KP0228_00401,0.2326745718050066,prfA CDS
KP0228_00402,0.2326745718050066,hemA CDS
KP0228_00403,0.2326745718050066,lolB CDS
KP0228_00405,0.2326745718050066,prs CDS
KP0228_00407,0.2326745718050066,nolA CDS
KP0228_00408,0.2326745718050066,hypothetical protein CDS
KP0228_00412,0.2326745718050066,thpA 1 CDS
KP0228_00413,0.2326745718050066,hypothetical protein CDS
KP0228_00440,0.2326745718050066,hypothetical protein CDS
KP0228_00445,0.2326745718050066,hypothetical protein CDS
KP0228_00446,0.2326745718050066,rluA 1 CDS
KP0228_00447,0.2326745718050066,hypothetical protein CDS
KP0228_00448,0.2326745718050066,cynR 3 CDS
KP0228_00451,0.2326745718050066,pcpR 1 CDS
KP0228_00452,0.2326745718050066,bltD CDS
KP0228_00453,0.2326745718050066,pckA 1 CDS
KP0228_00455,0.2326745718050066,livF 1 CDS
KP0228_00456,0.2326745718050066,glnQ 3 CDS
KP0228_00457,0.2326745718050066,livH 1 CDS
KP0228_00458,0.2326745718050066,livH 2 CDS
KP0228_00459,0.2326745718050066,livJ 1 CDS
KP0228_00460,0.2326745718050066,tdcE CDS
KP0228_00461,0.2326745718050066,tdcD CDS
KP0228_00462,0.2326745718050066,tdcC CDS
KP0228_00464,0.2326745718050066,tsaR 1 CDS
KP0228_00465,0.2326745718050066,hypothetical protein CDS
KP0228_00466,0.2326745718050066,hypothetical protein CDS
KP0228_00467,0.2326745718050066,hypothetical protein CDS
KP0228_00468,0.2326745718050066,hypothetical protein CDS
KP0228_00469,0.2326745718050066,hypothetical protein CDS
KP0228_00470,0.2326745718050066,hypothetical protein CDS
KP0228_00471,0.2326745718050066,hypothetical protein CDS
KP0228_00474,0.2326745718050066,emtA CDS
KP0228_00475,0.2326745718050066,ldcA CDS
KP0228_00476,0.2326745718050066,cvrA CDS
KP0228_00477,0.2326745718050066,dadX CDS
KP0228_00479,0.2326745718050066,hypothetical protein CDS
KP0228_00482,0.2326745718050066,dsbB CDS
KP0228_00483,0.2326745718050066,tehB 2 CDS
KP0228_00486,0.2326745718050066,ycgL CDS
KP0228_00487,0.2326745718050066,minC CDS
KP0228_00499,0.2326745718050066,sdaA CDS
KP0228_00501,0.2326745718050066,corC 1 CDS
KP0228_00508,0.2326745718050066,ftsI 1 CDS
KP0228_00512,0.2326745718050066,kdgR 2 CDS
KP0228_00514,0.2326745718050066,htpX 1 CDS
KP0228_00516,0.2326745718050066,proQ CDS
KP0228_00517,0.2326745718050066,msrC CDS
KP0228_00518,0.2326745718050066,yebS CDS
KP0228_00520,0.2326745718050066,rsmF CDS
KP0228_00523,0.2326745718050066,pphA 1 CDS
KP0228_00524,0.2326745718050066,hypothetical protein CDS
KP0228_00526,0.2326745718050066,hypothetical protein CDS
KP0228_00527,0.2326745718050066,yebZ CDS
KP0228_00528,0.2326745718050066,pcoC 1 CDS
KP0228_00530,0.2326745718050066,exoX CDS
KP0228_00531,0.2326745718050066,ptrB CDS
KP0228_00532,0.2326745718050066,yebE CDS
KP0228_00533,0.2326745718050066,hypothetical protein CDS
KP0228_00534,0.2326745718050066,purT CDS
KP0228_00535,0.2326745718050066,eda CDS
KP0228_00537,0.2326745718050066,zwf CDS
KP0228_00538,0.2326745718050066,hexR 1 CDS
KP0228_00539,0.2326745718050066,pykA CDS
KP0228_00540,0.2326745718050066,lpxM CDS
KP0228_00541,0.2326745718050066,mepM 1 CDS
KP0228_00542,0.2326745718050066,znuA CDS
KP0228_00544,0.2326745718050066,znuB CDS
KP0228_00550,0.2326745718050066,aspS CDS
KP0228_00553,0.2326745718050066,yecN CDS
KP0228_00555,0.2326745718050066,cmoB CDS
KP0228_00557,0.2326745718050066,hypothetical protein CDS
KP0228_00559,0.2326745718050066,yesR CDS
KP0228_00560,0.2326745718050066,uidB 1 CDS
KP0228_00561,0.2326745718050066,uspC CDS
KP0228_00565,0.2326745718050066,araG CDS
KP0228_00567,0.2326745718050066,ftnA 1 CDS
KP0228_00571,0.2326745718050066,hypothetical protein CDS
KP0228_00579,0.2326745718050066,NA
KP0228_00584,0.2326745718050066,sdiA CDS
KP0228_00586,0.2326745718050066,yecS 2 CDS
KP0228_00587,0.2326745718050066,dcyD CDS
KP0228_00588,0.2326745718050066,fliY 3 CDS
KP0228_00591,0.2326745718050066,rcsA CDS
KP0228_00598,0.2326745718050066,dcm 1 CDS
KP0228_00599,0.2326745718050066,hypothetical protein CDS
KP0228_00600,0.2326745718050066,yedR CDS
KP0228_00601,0.2326745718050066,ompN 1 CDS
KP0228_00647,0.2326745718050066,hypothetical protein CDS
KP0228_00648,0.2326745718050066,Putative multidrug export ATP-binding/permease protein CDS
KP0228_00649,0.2326745718050066,irtA CDS
KP0228_00650,0.2326745718050066,pchR 1 CDS
KP0228_00653,0.2326745718050066,hypothetical protein CDS
KP0228_00654,0.2326745718050066,pikAV 1 CDS
KP0228_00655,0.2326745718050066,dhbE CDS
KP0228_00701,0.2326745718050066,pmrD CDS
KP0228_00702,0.2326745718050066,amn CDS
KP0228_00704,0.2326745718050066,yeeO CDS
KP0228_00739,0.2326745718050066,hypothetical protein CDS
KP0228_00740,0.2326745718050066,putative signaling protein CDS
KP0228_00741,0.2326745718050066,hypothetical protein CDS
KP0228_00742,0.2326745718050066,yhjE 1 CDS
KP0228_00754,0.2326745718050066,dacD CDS
KP0228_00755,0.2326745718050066,sbcB CDS
KP0228_00763,0.2326745718050066,hisG CDS
KP0228_00765,0.2326745718050066,hisC CDS
KP0228_00767,0.2326745718050066,hisH CDS
KP0228_00770,0.2326745718050066,hisI CDS
KP0228_00781,0.2326745718050066,wbgU 1 CDS
KP0228_00786,0.2326745718050066,wbgU 2 CDS
KP0228_00788,0.2326745718050066,rfbC CDS
KP0228_00789,0.2326745718050066,rfbD 2 CDS
KP0228_00790,0.2326745718050066,rffH 1 CDS
KP0228_00791,0.2326745718050066,rffG 1 CDS
KP0228_00792,0.2326745718050066,gnd CDS
KP0228_00800,0.2326745718050066,hypothetical protein CDS
KP0228_00802,0.2326745718050066,corC 2 CDS
KP0228_00803,0.2326745718050066,hypothetical protein CDS
KP0228_00804,0.2326745718050066,dcd CDS
KP0228_00805,0.2326745718050066,udk CDS
KP0228_00806,0.2326745718050066,alkA CDS
KP0228_00807,0.2326745718050066,dnaK 1 CDS
KP0228_00808,0.2326745718050066,walK CDS
KP0228_00809,0.2326745718050066,phoP 2 CDS
KP0228_00810,0.2326745718050066,hypothetical protein CDS
KP0228_00811,0.2326745718050066,hypothetical protein CDS
KP0228_00812,0.2326745718050066,dctA 1 CDS
KP0228_00813,0.2326745718050066,mdtA CDS
KP0228_00814,0.2326745718050066,mdtB CDS
KP0228_00815,0.2326745718050066,mdtC CDS
KP0228_00816,0.2326745718050066,mdtD CDS
KP0228_00819,0.2326745718050066,ydcP 2 CDS
KP0228_00820,0.2326745718050066,yegS CDS
KP0228_00821,0.2326745718050066,oppF 3 CDS
KP0228_00823,0.2326745718050066,ddpC 2 CDS
KP0228_00824,0.2326745718050066,ddpB CDS
KP0228_00825,0.2326745718050066,ddpA 1 CDS
KP0228_00826,0.2326745718050066,gci CDS
KP0228_00827,0.2326745718050066,yniC 1 CDS
KP0228_00828,0.2326745718050066,csbX 1 CDS
KP0228_00829,0.2326745718050066,xylB 2 CDS
KP0228_00830,0.2326745718050066,mtlK CDS
KP0228_00832,0.2326745718050066,degA CDS
KP0228_00834,0.2326745718050066,araB 1 CDS
KP0228_00835,0.2326745718050066,csbX 2 CDS
KP0228_00837,0.2326745718050066,thiD CDS
KP0228_00840,0.2326745718050066,oxyR 2 CDS
KP0228_00841,0.2326745718050066,ade2 CDS
KP0228_00842,0.2326745718050066,adeQ CDS
KP0228_00843,0.2326745718050066,dmlR 4 CDS
KP0228_00844,0.2326745718050066,rcnB 1 CDS
KP0228_00845,0.2326745718050066,yafP 1 CDS
KP0228_00846,0.2326745718050066,apbC CDS
KP0228_00849,0.2326745718050066,yehT CDS
KP0228_00850,0.2326745718050066,yehU CDS
KP0228_00853,0.2326745718050066,yehX CDS
KP0228_00854,0.2326745718050066,yehY CDS
KP0228_00855,0.2326745718050066,yehZ CDS
KP0228_00856,0.2326745718050066,Beta-glucosidase BoGH3B CDS
KP0228_00857,0.2326745718050066,dld CDS
KP0228_00859,0.2326745718050066,pbpG CDS
KP0228_00862,0.2326745718050066,oprM 1 CDS
KP0228_00863,0.2326745718050066,bglB CDS
KP0228_00864,0.2326745718050066,bglF 1 CDS
KP0228_00866,0.2326745718050066,oprB CDS
KP0228_00868,0.2326745718050066,cidA 1 CDS
KP0228_00870,0.2326745718050066,cdd CDS
KP0228_00873,0.2326745718050066,mglA 1 CDS
KP0228_00875,0.2326745718050066,galS CDS
KP0228_00876,0.2326745718050066,hypothetical protein CDS
KP0228_00877,0.2326745718050066,folE CDS
KP0228_00878,0.2326745718050066,yeiG CDS
KP0228_00879,0.2326745718050066,cirA CDS
KP0228_00880,0.2326745718050066,lysP CDS
KP0228_00881,0.2326745718050066,cmpR 1 CDS
KP0228_00883,0.2326745718050066,nfo CDS
KP0228_00884,0.2326745718050066,fruA 1 CDS
KP0228_00886,0.2326745718050066,fruB 1 CDS
KP0228_00891,0.2326745718050066,por 1 CDS
KP0228_00892,0.2326745718050066,yeiR CDS
KP0228_00893,0.2326745718050066,lpxT CDS
KP0228_00894,0.2326745718050066,mepS 2 CDS
KP0228_00895,0.2326745718050066,adrB 2 CDS
